college_name,acceptance_rate,selectivity_tier,formula_probability,final_probability,outcome,profile_strength,grades_score,rigor_score,testing_score,essay_score,ecs_leadership_score,recommendations_score,plan_timing_score,athletic_recruit_score,major_fit_score,geography_residency_score,firstgen_diversity_score,ability_to_pay_score,awards_publications_score,portfolio_audition_score,policy_knob_score,demonstrated_interest_score,legacy_score,interview_score,conduct_record_score,hs_reputation_score,gpa_unweighted,gpa_weighted,sat_total,sat_math,sat_rw,act_composite,ap_count,honors_count,class_rank_pct,class_size,ec_count,leadership_count,years_commitment,hours_per_week,awards_count,national_awards,first_gen,urm,geographic_diversity,legacy,recruited_athlete,sat_median,act_median,test_policy_numeric,need_policy_numeric,gpa_vs_avg,sat_vs_median,act_vs_median,gpa_above_college,sat_above_75th,act_above_75th,composite_vs_acceptance,selectivity_match,test_advantage,geographic_match,legacy_boost,first_gen_boost,athlete_boost,academic_strength,holistic_strength
MIT,0.0396,Elite,0.13541707051567656,0.17279446072021726,0,average,7.742821501584865,8.05085396883374,6.721123262889015,6.433545671720851,7.2742618501589,6.834853048500001,7.412608721893343,2.3613098041823406,6.813135615810982,4.900750709788349,5.0,5.7112439985151315,6.821417976214214,6.582008148130814,5.0,6.530638749434367,8.0,8.359472223019896,8.6917746054902,6.84748015789061,3.5788364553043035,3.993410222536782,1366.0,693.0,673.0,26.0,5.0,3.0,16.74475501671684,458.0,3.0,1.0,8.0,17.3708474611538,4.0,0.0,0.0,1.0,4.900750709788349,1.0,0.0,1550.0,35.5,2.0,1.0,-0.7623270893913929,-1.84,-1.9,0.0,0.0,0.0,66.4372809075126,0.0,0.0,0.0,1.0,0.0,0.0,0.8742295569130379,0.43333333333333335
MIT,0.0396,Elite,0.3228912556832136,0.3032050374847365,0,strong,8.190456997030045,9.442156138112813,10.0,8.224809059211626,8.071503024331635,7.466108377327044,6.786067167530936,3.74440905799779,6.095166385092225,6.439493227395376,5.0,5.770940869399471,9.389657422288115,5.316481483630525,5.0,7.086062752195609,3.0,6.8257354386703355,8.658586840646702,6.662019396450612,3.879700405760796,4.211503746449939,1554.0,748.0,806.0,32.0,12.0,6.0,4.754999553119331,461.0,7.0,2.0,23.0,8.694061011547598,4.0,2.0,0.0,1.0,6.439493227395376,0.0,0.0,1550.0,35.5,2.0,1.0,-0.16059918847840837,0.04,-0.7,0.0,0.0,0.0,78.68223401703189,1.0,0.0,0.0,0.0,0.0,0.0,0.9705875507200994,0.6333333333333334
MIT,0.0396,Elite,0.056861459990582175,0.07168912860334797,1,average,6.255003652501076,8.26255023002,5.539253053071,6.142553271621331,5.610888453096964,7.048238206262076,7.347954688468629,2.910636820123857,7.3961486769572975,6.208378550807479,5.0,5.775904337309784,5.74460367900338,5.319826490048255,5.0,6.194448480568719,3.0,7.765581246329455,9.369951730304715,7.370133204632226,3.4286649885578986,3.766080888762512,1275.0,651.0,624.0,30.0,5.0,3.0,26.345185379750458,380.0,2.0,0.0,4.0,8.373301703382976,1.0,0.0,0.0,0.0,6.208378550807479,0.0,0.0,1550.0,35.5,2.0,1.0,-1.0626700228842028,-2.75,-1.1,0.0,0.0,0.0,63.1487833867232,0.0,0.0,0.0,0.0,0.0,0.0,0.8270206235697373,0.13333333333333333
MIT,0.0396,Elite,0.10532034375896253,0.10833882964772491,0,average,7.715635550557763,8.800054407951372,5.846107240782395,7.352710959279444,5.345218225804549,7.381081828847104,5.564123277766357,3.7193310953329504,6.515510431256219,7.045172751201708,5.0,5.4528592101752995,5.0026321555795885,5.9614281129687114,5.0,6.496553071232823,3.0,7.387274584563523,8.822627843177639,5.67965181681479,3.627947259010802,3.976970866927319,1290.0,634.0,656.0,27.0,4.0,4.0,25.614654600573395,207.0,4.0,0.0,14.0,11.403579809544553,2.0,0.0,0.0,1.0,7.045172751201708,0.0,0.0,1550.0,35.5,2.0,1.0,-0.664105481978396,-2.6,-1.7,0.0,0.0,0.0,64.62667786420694,0.0,0.0,1.0,0.0,0.0,0.0,0.8566184073763503,0.26666666666666666
MIT,0.0396,Elite,0.06271339643240172,0.08376448096922162,0,average,6.684024861692071,7.265369733120344,7.1879628401187095,6.1081121324975625,6.584913338278526,8.831947811719337,5.319445289854119,2.9837137427862945,7.536935591328268,3.046724767431221,5.0,5.443294629235118,6.460191424665152,5.538980100266727,5.0,5.728144960395749,3.0,6.862949595739076,9.987509579247517,5.493509334326356,3.3553102110711235,4.183089012417269,1364.0,664.0,700.0,27.0,3.0,2.0,10.659538873651869,525.0,4.0,0.0,13.0,14.069190702578323,4.0,0.0,0.0,1.0,3.046724767431221,0.0,0.0,1550.0,35.5,2.0,1.0,-1.209379577857753,-1.86,-1.7,0.0,0.0,0.0,62.60077108960412,0.0,0.0,0.0,0.0,0.0,0.0,0.8456637763838905,0.4000000000000001
MIT,0.0396,Elite,0.02,0.02773849665469371,0,weak,4.422316074863854,6.004263281839065,4.030017585443162,6.044883594768902,5.505709957525117,7.161365715565104,6.7194477439437374,3.851503386110611,7.290691246501216,5.711794752461607,5.0,5.829471605059988,5.517401289824966,6.860702354266135,5.0,7.354648950163383,3.0,7.285077048689674,8.800013381669121,5.32710590337205,2.6443390576650962,3.489423309567367,1067.0,530.0,537.0,21.0,2.0,1.0,53.051997868463395,144.0,1.0,0.0,2.0,14.231011320638597,1.0,0.0,0.0,0.0,5.711794752461607,0.0,0.0,1550.0,35.5,2.0,1.0,-2.6313218846698074,-4.83,-2.9,0.0,0.0,0.0,48.88955667088446,0.0,0.0,0.0,0.0,0.0,0.0,0.6639798822081371,0.10000000000000002
MIT,0.0396,Elite,0.02704590737686267,0.040154474240741686,0,weak,5.073246559470988,6.5422720963416445,4.991897959397638,6.487701205990436,5.818689841764785,8.988791121475812,5.044849913312717,3.7800378022975294,6.489907016731912,5.469935900717456,5.0,6.459399254893442,5.8954127111942185,6.622030749864138,5.0,7.57695917309635,3.0,6.297131446190593,9.98739135349625,5.735099275099998,2.926871784088327,2.901795180851548,1165.0,595.0,570.0,21.0,2.0,2.0,53.749202165491894,337.0,1.0,0.0,2.0,10.295071264577544,0.0,0.0,0.0,0.0,5.469935900717456,0.0,0.0,1550.0,35.5,2.0,1.0,-2.066256431823346,-3.85,-2.9,0.0,0.0,0.0,53.627030662474446,0.0,0.0,0.0,0.0,0.0,0.0,0.7299214730110408,0.03333333333333333
MIT,0.0396,Elite,0.09926840732612928,0.09279628743231197,0,average,7.910797911048868,8.17458398467636,6.786060051659286,6.629594031837364,6.033673535468998,7.997748312756881,5.174503276162774,2.744490590372143,7.441328909015724,3.0251275168265597,5.0,6.1096135165478955,5.2633636189980795,5.8457529369335575,5.0,6.697254692673747,3.0,6.22232380688756,9.04817722697991,7.340365838580283,3.5015093774898536,4.022975765556023,1394.0,701.0,693.0,26.0,7.0,3.0,18.556469132765,198.0,2.0,1.0,4.0,17.735517699252096,2.0,0.0,0.0,0.0,3.0251275168265597,0.0,0.0,1550.0,35.5,2.0,1.0,-0.9169812450202928,-1.56,-1.9,0.0,0.0,0.0,67.81014283714956,0.0,0.0,0.0,0.0,0.0,0.0,0.8733136721862317,0.26666666666666666
MIT,0.0396,Elite,0.3865130450778864,0.40357058792818323,0,strong,9.328147180515069,9.908189595696502,10.0,7.354487817358333,9.096952123598987,8.84617053091453,5.636083551506687,2.0590839372229865,6.8678704992627475,3.0012043725893323,5.0,5.555665799129309,6.909614665115701,6.739811867780642,5.0,6.814822439593265,3.0,6.306297856342734,9.421136106963553,6.329776742203256,3.943409587741421,4.25056233550846,1562.0,795.0,767.0,34.0,8.0,6.0,1.6740585738367368,115.0,6.0,3.0,16.0,7.231824257737293,3.0,0.0,0.0,0.0,3.0012043725893323,0.0,0.0,1550.0,35.5,2.0,1.0,-0.033180824517158314,0.12,-0.3,0.0,0.0,0.0,76.30335491864007,1.0,0.0,0.0,0.0,0.0,0.0,0.9810511984676775,0.6
MIT,0.0396,Elite,0.026754801574033857,0.03606367425748508,0,weak,4.698948239065251,6.483612950492344,5.135057365167205,7.764258737564093,6.333810773368421,7.92672415394212,6.649936959151592,2.983581265247336,7.130912732148216,4.935652544855742,5.0,6.431011909242257,5.234028175306874,5.21925638880688,5.0,7.248877256447071,3.0,7.210665495274314,8.703829225191392,5.166569996025936,3.0993737320727184,3.644727036200655,1010.0,511.0,499.0,20.0,0.0,0.0,37.5392306142647,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935652544855742,0.0,0.0,1550.0,35.5,2.0,1.0,-1.7212525358545632,-5.4,-3.1,0.0,0.0,0.0,50.68179994751991,0.0,0.0,0.0,0.0,0.0,0.0,0.7030467165090898,0.0
MIT,0.0396,Elite,0.04599081665153739,0.05190903058741003,1,weak,5.715311976483655,6.795017670216708,5.420061872550832,7.120922455400096,5.794975984845255,7.332280240578508,6.821800010304464,2.9532483210172575,7.7314019846480075,5.355551774988769,8.0,5.064219160964116,5.217140404037671,6.2877358551102525,5.0,7.288846635534684,3.0,6.44038478125715,9.63922985378246,7.215184917738813,3.0074021227612295,3.1185151004906353,1120.0,578.0,542.0,21.0,2.0,1.0,54.56213971363956,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.355551774988769,0.0,0.0,1550.0,35.5,2.0,1.0,-1.9051957544775409,-4.3,-2.9,0.0,0.0,0.0,53.533281015336186,0.0,0.0,0.0,0.0,1.0,0.0,0.7259252653451537,0.0
MIT,0.0396,Elite,0.31008185450225717,0.3572658513733322,0,strong,8.291516928151193,9.562711543342203,8.099730972343883,6.674690417191222,8.92195563013275,7.895335395320537,6.858053917808897,2.464267825600312,6.001886085054981,6.29622268525436,8.0,6.514301160614878,9.140770457771213,6.970414651822187,5.0,7.429739360918271,3.0,7.910232500532453,9.190309927234923,7.259418153497767,3.8480253240903037,4.260484318283451,1452.0,698.0,754.0,32.0,14.0,3.0,2.379147714618146,546.0,6.0,2.0,19.0,15.083512247009077,9.0,2.0,1.0,0.0,6.29622268525436,0.0,0.0,1550.0,35.5,2.0,1.0,-0.22394935181939246,-0.98,-0.7,0.0,0.0,0.0,77.93305070849401,1.0,0.0,0.0,0.0,1.0,0.0,0.934753165511288,0.9333333333333332
MIT,0.0396,Elite,0.07140431839155961,0.10704381735463456,0,average,6.056840570712389,7.97849446467179,6.088433556416425,7.49107094333162,7.556952091664176,6.580158792736354,7.148521630869292,2.8334981212481063,7.514591144142386,4.370680835959692,5.0,5.4540025986768415,6.98369441984958,5.442553182132368,5.0,5.484250963062722,3.0,7.530778222100992,9.057992139683742,7.117530088472709,3.4266868488100863,3.8290790838292392,1207.0,590.0,617.0,29.0,3.0,3.0,14.05313843980862,321.0,4.0,1.0,15.0,19.04514130097342,3.0,0.0,0.0,0.0,4.370680835959692,0.0,0.0,1550.0,35.5,2.0,1.0,-1.0666263023798273,-3.43,-1.3,0.0,0.0,0.0,60.198799803219856,0.0,0.0,0.0,0.0,0.0,0.0,0.8055233561012608,0.4000000000000001
MIT,0.0396,Elite,0.35787310675366857,0.32859467473531134,0,strong,9.02051091932039,9.249375787995891,10.0,6.218904998777063,8.890666675891907,8.552815261212949,7.540349081506488,3.201479548900787,7.363666064065717,6.062964041379383,5.0,6.9870031207914165,7.077796977183369,5.464671091848036,5.0,6.871836724284165,3.0,7.232587803850512,9.190482085086098,5.098629882306729,3.994419198642462,4.570534387925771,1596.0,810.0,786.0,33.0,9.0,4.0,1.3768414544499752,477.0,6.0,2.0,12.0,15.566354322162299,4.0,0.0,0.0,1.0,6.062964041379383,0.0,0.0,1550.0,35.5,2.0,1.0,0.06883839728492447,0.46,-0.5,1.0,1.0,0.0,78.27355006656038,1.0,0.0,0.0,0.0,0.0,0.0,0.9980523998303078,0.6
MIT,0.0396,Elite,0.29860250998213683,0.277260012356676,0,strong,8.61611080041572,9.474325570550292,8.39166654287881,7.2553403691486835,8.915476881218332,7.361404769969688,6.372895623635525,3.037779063302163,6.279837954453988,7.506999706146166,5.0,6.026283003026554,7.688419055280453,5.4848376277744215,5.0,5.5529940469645735,3.0,7.245376800627871,8.597251328179286,6.9066313968903525,3.8938605992720015,4.754773690705517,1479.0,756.0,723.0,34.0,13.0,5.0,4.335666401844147,376.0,7.0,2.0,17.0,5.796809362985017,9.0,0.0,0.0,0.0,7.506999706146166,0.0,0.0,1550.0,35.5,2.0,1.0,-0.13227880145599702,-0.71,-0.3,0.0,0.0,0.0,78.12941993279281,1.0,0.0,1.0,0.0,0.0,0.0,0.9489200749090001,0.9666666666666668
MIT,0.0396,Elite,0.04520953959344653,0.06296840190237439,0,average,6.305431692683032,7.321462477947804,5.659629933252764,6.501587563641805,5.410365666790321,6.571143479609806,7.92794935817735,2.6624276292462428,6.237311406392505,4.170972128084065,5.0,6.140774650735062,5.788551842008257,6.812708422191292,5.0,7.352185339485437,3.0,7.573387356572346,9.433773802619074,5.787641241518998,3.4503839638562654,4.020024398465028,1298.0,668.0,630.0,31.0,3.0,2.0,20.425355076481317,186.0,3.0,0.0,11.0,8.403511508657123,1.0,0.0,0.0,0.0,4.170972128084065,0.0,0.0,1550.0,35.5,2.0,1.0,-1.019232072287469,-2.52,-0.9,0.0,0.0,0.0,62.235201242177034,0.0,0.0,0.0,0.0,0.0,0.0,0.8369229954820332,0.16666666666666666
MIT,0.0396,Elite,0.2924905497524715,0.27597297559853684,0,strong,8.266703430637214,9.966985018028037,9.16007410548673,6.059704451220234,9.787325837457395,8.247568535105238,5.121463472984914,2.8057791579132614,7.87043562034175,4.070035565869372,5.0,5.023530188733996,9.984164959483214,6.175771383859564,5.0,6.504189435785973,3.0,6.632279513890718,9.810076246556571,5.210004286301564,3.8036912838086043,4.52736507865629,1541.0,751.0,790.0,35.0,9.0,5.0,2.9021060865047734,259.0,5.0,3.0,15.0,16.59635212425668,6.0,2.0,0.0,0.0,4.070035565869372,0.0,0.0,1550.0,35.5,2.0,1.0,-0.31261743238279127,-0.09,-0.1,0.0,0.0,0.0,75.2963437097052,1.0,0.0,0.0,0.0,0.0,0.0,0.9570239104760756,0.7666666666666666
MIT,0.0396,Elite,0.29312558915306397,0.31136126505839534,0,strong,8.427869514852992,9.09865737673281,8.61909309527112,6.021659841011154,9.143691607261735,7.291490871031617,6.452116820683545,3.9565389719979764,7.748207592132422,7.144649455965061,5.0,5.718141558086303,8.283559895950201,5.090973082944549,5.0,7.536878900345057,3.0,7.692976809181639,9.866851465472006,7.051568483547592,3.8942165701409026,4.4387718337208,1462.0,724.0,738.0,33.0,11.0,7.0,1.4359999594519044,154.0,4.0,3.0,14.0,10.406945437238832,6.0,1.0,0.0,0.0,7.144649455965061,0.0,0.0,1550.0,35.5,2.0,1.0,-0.1315668597181947,-0.88,-0.5,0.0,0.0,0.0,76.21234404439495,1.0,0.0,1.0,0.0,0.0,0.0,0.9436520712676129,0.7333333333333334
MIT,0.0396,Elite,0.14507134503934294,0.14960014383238854,0,average,7.872465523258539,8.712063421409171,7.079961980535111,6.499242852932819,7.089003177982679,8.465918464904245,6.251146184962703,2.7009404046358556,7.717627829349714,5.070339128839082,5.0,5.253088917426816,5.693992108389276,6.131289764769577,5.0,5.426184828329187,3.0,6.625141896275383,9.55719375419828,7.262695319486203,3.6905652889536227,3.8406300101902375,1390.0,706.0,684.0,26.0,5.0,3.0,14.65460483740107,345.0,2.0,1.0,6.0,8.798680445603761,1.0,0.0,0.0,1.0,5.070339128839082,0.0,0.0,1550.0,35.5,2.0,1.0,-0.5388694220927546,-1.6,-1.9,0.0,0.0,0.0,68.01859636064087,0.0,0.0,0.0,0.0,0.0,0.0,0.8956956611192028,0.20000000000000004
MIT,0.0396,Elite,0.15382236629961102,0.14770404045091565,1,average,7.365025304038823,8.904473927281288,7.003228345386118,7.48050109221785,7.464784205937501,6.945995629821453,7.44205020655979,3.553720653796563,7.577163530216942,4.831265029992371,5.0,6.4160475679958235,7.496270618492844,5.508435658133377,5.0,7.5862522575206945,3.0,7.282673557158596,9.840165198064398,5.485381741546373,3.575691894545181,3.753441687543516,1364.0,658.0,706.0,28.0,6.0,3.0,22.030970127594124,403.0,2.0,1.0,7.0,19.364952122134596,4.0,0.0,0.0,1.0,4.831265029992371,0.0,0.0,1550.0,35.5,2.0,1.0,-0.7686162109096379,-1.86,-1.5,0.0,0.0,0.0,67.1585497559973,0.0,0.0,0.0,0.0,0.0,0.0,0.8732114868181476,0.4000000000000001
MIT,0.0396,Elite,0.09504949217386448,0.11512410948878354,0,average,7.825671445979478,7.697797033062524,6.5822332215106005,6.562233863951331,5.836528161805152,7.620566455270561,5.982130040346197,3.5618896379009746,7.680899163277611,4.1865885210194556,5.0,5.647218938868141,5.559301872076827,6.677314308984914,5.0,5.310729698309045,3.0,7.502564693721725,9.756593647933984,5.381876079169041,3.5021328133343523,4.023854537395115,1300.0,632.0,668.0,28.0,4.0,2.0,15.773326053509209,568.0,2.0,1.0,5.0,13.858844866078774,1.0,0.0,0.0,1.0,4.1865885210194556,0.0,0.0,1550.0,35.5,2.0,1.0,-0.9157343733312953,-2.5,-1.5,0.0,0.0,0.0,63.57911485201009,0.0,0.0,0.0,0.0,0.0,0.0,0.844016601666794,0.20000000000000004
MIT,0.0396,Elite,0.43896695629445276,0.4778993091417191,1,strong,9.370320175450523,9.02023623263995,8.523993167464667,8.92209367491619,9.505057800270409,8.778635008637098,6.106647564667668,2.847912358926524,6.721065835703295,7.072095986073375,5.0,6.596991927207826,9.525250464830489,6.048075339735174,5.0,6.716299450914875,3.0,6.40428194582527,9.779520338481888,7.014820383538396,3.9001469812288394,4.473567711461197,1468.0,749.0,719.0,34.0,13.0,7.0,2.8366365215036455,225.0,5.0,3.0,14.0,19.906596541518972,5.0,2.0,0.0,0.0,7.072095986073375,0.0,0.0,1550.0,35.5,2.0,1.0,-0.11970603754232112,-0.82,-0.3,0.0,0.0,0.0,77.97385511416552,1.0,0.0,1.0,0.0,0.0,0.0,0.946268372653605,0.7000000000000001
MIT,0.0396,Elite,0.05726498366512828,0.07555750472328096,0,average,6.298041698346914,7.035064949018719,6.537253880614196,6.9540291144428945,5.052694664387835,8.49075046491916,6.358994302489892,3.0257652050191473,7.426062912750208,3.8327279429690067,8.0,5.547005731659414,7.108687000704819,5.243174699067054,5.0,6.668172005574385,3.0,7.079332059607123,8.990466434864109,6.1062282841700934,3.4421746722898123,3.8257565198382006,1338.0,655.0,683.0,30.0,3.0,4.0,20.572596750732387,395.0,2.0,1.0,5.0,8.697168643651043,3.0,0.0,1.0,1.0,3.8327279429690067,0.0,0.0,1550.0,35.5,2.0,1.0,-1.0356506554203753,-2.12,-1.1,0.0,0.0,0.0,62.94592925566915,0.0,0.0,0.0,0.0,1.0,0.0,0.8483968340362266,0.3333333333333333
MIT,0.0396,Elite,0.153444612117911,0.15895340260277957,0,average,7.479040725674613,8.104554458151025,7.1124895070970835,8.716119564787283,7.737953120252938,7.523676854721943,7.596288215248058,2.593003142047878,6.318566074698917,4.653164774297711,5.0,5.870778792256027,5.767278301053648,5.803797415911934,5.0,6.7271579159936135,3.0,8.382681921555342,9.375079348491623,6.874967460949938,3.5136759567234477,4.039451510429854,1374.0,682.0,692.0,28.0,6.0,3.0,11.80637120598146,381.0,2.0,1.0,6.0,16.381912140564694,1.0,0.0,0.0,1.0,4.653164774297711,0.0,0.0,1550.0,35.5,2.0,1.0,-0.8926480865531046,-1.76,-1.5,0.0,0.0,0.0,66.74259197156213,0.0,0.0,0.0,0.0,0.0,0.0,0.868584494590431,0.20000000000000004
MIT,0.0396,Elite,0.027600995218703267,0.03159800831771211,0,weak,4.643474059716556,5.150044177785836,5.343476845602877,8.33030481405022,6.605351625052574,8.064616665126525,5.762063447286688,3.719457567004465,7.400376518588106,5.361404821644006,8.0,6.095479818938274,5.139526780559669,6.219137067796928,5.0,5.273198546246543,3.0,7.022859469794056,9.210879641366787,5.484250731964255,2.8472568654527843,3.635669867538187,1118.0,574.0,544.0,23.0,0.0,1.0,46.615082475066615,364.0,2.0,0.0,7.0,18.527574746625067,1.0,0.0,1.0,0.0,5.361404821644006,0.0,0.0,1550.0,35.5,2.0,1.0,-2.2254862690944313,-4.32,-2.5,0.0,0.0,0.0,50.32424296798256,0.0,0.0,0.0,0.0,1.0,0.0,0.7052821081815981,0.13333333333333333
MIT,0.0396,Elite,0.15839371852785938,0.16497491127835803,0,average,7.838159201401087,7.5252022002307974,6.70832694686004,8.22737269264067,7.524688412093477,7.049707474268373,6.092082407643699,3.91887919148233,6.887889920653437,7.513880238822725,5.0,6.510187934596293,6.8326239021564765,6.5016227627488785,5.0,5.796632554409724,3.0,6.920775955216829,9.357804534057598,7.235757233296621,3.6484748185401275,4.074159400561245,1373.0,700.0,673.0,29.0,3.0,3.0,29.245830833451734,426.0,3.0,1.0,11.0,7.017882384337768,4.0,0.0,0.0,0.0,7.513880238822725,0.0,0.0,1550.0,35.5,2.0,1.0,-0.623050362919745,-1.77,-1.3,0.0,0.0,0.0,65.68130070354727,0.0,0.0,1.0,0.0,0.0,0.0,0.885121852317516,0.43333333333333335
MIT,0.0396,Elite,0.09341745503187145,0.10522574033534308,0,average,6.181507961621495,8.013981712971365,6.2718054684782345,6.564599945039587,7.875034531245259,7.213194992352199,7.863037854869902,2.494702743635486,7.463291807839776,7.54443720193234,8.0,5.87889644658584,5.614162702616198,5.595694696720043,5.0,6.367747811066341,3.0,7.1898167434124085,8.606810076311849,6.996718427325906,3.4529458391666843,4.167279036271641,1286.0,640.0,646.0,29.0,5.0,3.0,14.300451387123692,202.0,2.0,1.0,6.0,7.087817041369806,2.0,0.0,1.0,1.0,7.54443720193234,0.0,0.0,1550.0,35.5,2.0,1.0,-1.0141083216666313,-2.64,-1.3,0.0,0.0,0.0,63.60696380775018,0.0,0.0,1.0,0.0,1.0,0.0,0.8334932298958355,0.26666666666666666
MIT,0.0396,Elite,0.029798956813971038,0.03821794356225233,0,weak,4.574425142254723,6.880352126602113,5.143107480159589,6.855399525542126,6.945028964319485,6.988556466595872,5.726977190738964,3.357551967040858,6.462177844269137,6.310929428559168,8.0,6.018006890965236,5.037556069740189,6.775636229929997,5.0,7.081273761047226,3.0,6.0278864682795765,9.091943604859049,5.93117234728027,3.1475785676923476,3.6710739316732743,1095.0,541.0,554.0,24.0,0.0,1.0,33.48542325035673,377.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.310929428559168,0.0,0.0,1550.0,35.5,2.0,1.0,-1.6248428646153048,-4.55,-2.3,0.0,0.0,0.0,52.84202782015425,0.0,0.0,0.0,0.0,1.0,0.0,0.7356348209615434,0.06666666666666667
MIT,0.0396,Elite,0.10147240122338241,0.0974252182596284,0,average,7.5577647590980614,7.651336105800206,5.654075732473084,8.251571942090248,7.646535098780733,7.3477190331567,5.143596796718321,2.8157200511818266,7.410069044526665,3.0768312536736167,5.0,5.453741032662988,5.182651618743773,6.590574089594445,5.0,6.8923391993147956,3.0,7.774738583453634,9.381342658224698,5.883872135510843,3.544205265636864,3.8821011113247583,1241.0,619.0,622.0,30.0,4.0,2.0,18.528876114286064,403.0,2.0,1.0,6.0,11.773195414595847,1.0,0.0,0.0,0.0,3.0768312536736167,0.0,0.0,1550.0,35.5,2.0,1.0,-0.8315894687262722,-3.09,-1.1,0.0,0.0,0.0,62.827432129804954,0.0,0.0,0.0,0.0,0.0,0.0,0.830838158204608,0.20000000000000004
MIT,0.0396,Elite,0.2840876059635065,0.33311718335201446,0,strong,8.173373156757508,9.340876539583936,8.408487388882273,6.290854177880144,9.348702810842978,7.37804254909622,5.200391231786516,3.884687015342715,7.972633684544026,4.694681099685131,8.0,5.17713634765016,9.76364703252322,5.582545044511474,5.0,6.117201998106069,3.0,8.093099998788649,9.664587052979089,6.489817030291834,3.8427867565602094,4.203482261305765,1460.0,747.0,713.0,34.0,9.0,7.0,4.277335009195444,165.0,6.0,3.0,13.0,8.29986690345396,7.0,2.0,1.0,0.0,4.694681099685131,0.0,0.0,1550.0,35.5,2.0,1.0,-0.23442648687958112,-0.9,-0.3,0.0,0.0,0.0,74.07958888994608,1.0,0.0,0.0,0.0,1.0,0.0,0.9365983445700261,0.8666666666666666
MIT,0.0396,Elite,0.13340428044268038,0.13656405528608237,0,average,7.9664092961234285,7.574953493229641,6.389931055890098,8.563822688200114,6.3017576749915545,7.678420275432494,5.874730308727296,2.2576261475259765,7.7106289287258765,4.8169623971606335,5.0,6.174830327585333,6.7128697898808,6.7781847964979205,5.0,7.81348162097715,3.0,8.171570426275903,8.580442585557174,6.252423254647171,3.6558941339132227,4.050153176941904,1240.0,619.0,621.0,28.0,3.0,4.0,15.10856562092181,353.0,2.0,1.0,4.0,18.871212137965426,3.0,0.0,0.0,0.0,4.8169623971606335,0.0,0.0,1550.0,35.5,2.0,1.0,-0.6082117321735545,-3.1,-1.5,0.0,0.0,0.0,63.12135192574091,0.0,0.0,0.0,0.0,0.0,0.0,0.8444867667391529,0.3333333333333333
MIT,0.0396,Elite,0.06722309082132158,0.07560164431919414,1,average,6.449725410592106,7.543762455918656,6.600231878176286,6.242337641623031,7.9321617192136324,7.468227934188325,6.540958015463989,3.389083948074548,6.110967884135821,4.404416365337999,5.0,5.5690812205441125,5.374536152451041,6.638461153680204,5.0,5.239681063374083,3.0,7.500506367731452,9.783228932043937,5.229740230192766,3.3537724331342935,4.107033452975633,1321.0,652.0,669.0,31.0,3.0,3.0,28.204434028206244,252.0,2.0,1.0,7.0,12.87653597213366,1.0,0.0,0.0,1.0,4.404416365337999,0.0,0.0,1550.0,35.5,2.0,1.0,-1.212455133731413,-2.29,-0.9,0.0,0.0,0.0,61.73414708802951,0.0,0.0,0.0,0.0,0.0,0.0,0.8320340541417868,0.20000000000000004
MIT,0.0396,Elite,0.3046129433845028,0.2822088057981485,0,strong,8.609222662769355,9.274908337482241,9.716797716699372,6.076114464126947,8.594916020918872,8.375375703246295,7.503421230387885,2.84058052010851,7.154154885263531,3.3836368596410296,5.0,6.745897460818004,9.324824109748555,6.727246001839907,5.0,6.11455872573072,3.0,6.536884164562707,8.813333339072265,6.937865194321486,3.825570763581739,4.387443538607779,1502.0,768.0,734.0,34.0,12.0,6.0,1.4255536216563094,347.0,5.0,2.0,12.0,5.085813973129469,5.0,2.0,0.0,1.0,3.3836368596410296,0.0,0.0,1550.0,35.5,2.0,1.0,-0.26885847283652176,-0.48,-0.3,0.0,0.0,0.0,77.11675055945922,1.0,0.0,0.0,0.0,0.0,0.0,0.9475713454477174,0.6333333333333333
MIT,0.0396,Elite,0.07266526523323343,0.0745244176302098,0,average,6.353905826256859,8.891455064556371,5.665877924662535,7.972482689954826,5.299017279041392,6.986548135811413,7.839691528936231,2.493234845381348,7.336721404234789,4.575279846593272,5.0,6.480298787395181,5.576909535322751,5.896257398930319,5.0,7.812577960278749,3.0,6.97679360563656,9.604985102828186,6.144811449652245,3.435797566023977,4.0400792733794395,1211.0,592.0,619.0,31.0,7.0,2.0,20.473447999979705,342.0,4.0,0.0,14.0,17.881268887863378,1.0,0.0,0.0,0.0,4.575279846593272,0.0,0.0,1550.0,35.5,2.0,1.0,-1.048404867952046,-3.39,-0.9,0.0,0.0,0.0,63.53619590363738,0.0,0.0,0.0,0.0,0.0,0.0,0.8079121957529971,0.20000000000000004
